[0.000001] 19(name=0, level=0) initalization
[0.021669] 2(name=32 level=2) sending reject to q=87 with ds=-1
[0.021669] 5(name=32 level=2) received test from 66 with level=2 name=32
[0.021671] 98(name=32 level=2) sending reject to q=22 with ds=-1
[0.021671] 41(name=5 level=1) received initate from 1 with level=2 name=32 state=1
[0.021673] 5(name=32 level=2) sending reject to q=66 with ds=-1
[0.021673] 7(name=32 level=2) received accrej from 34 with ds=-1
[0.021677] 41(name=32 level=2) sending test to 10 with level=2 name=32
[0.021677] 2(name=32 level=2) received test from 45 with level=2 name=32
[0.021677] 7(name=32 level=2) sending test to 43 with level=2 name=32
[0.021677] 29(name=32 level=2) received test from 41 with level=2 name=32
[0.021680] 29(name=32 level=2) sending reject to q=41 with ds=-1
[0.021682] 2(name=32 level=2) sending reject to q=45 with ds=-1
[0.021686] 34(name=24 level=1) resolving waiting test with q=96 level=2 name=32
[0.021693] 34(name=24 level=1) waiting test with q=96 level=2 name=32
[0.021696] 1(name=5 level=1) resolving waiting connect with q=62 level=1
[0.021699] 15(name=32 level=2) received test from 79 with level=2 name=32
[0.021703] 1(name=5 level=1) waiting connect q=62 L=1
[0.021706] 15(name=32 level=2) sending reject to q=79 with ds=-1
[0.021724] 23(name=32 level=2) received test from 47 with level=2 name=32
[0.021780] 47(name=32 level=2) received accrej from 26 with ds=-1
[0.021781] 66(name=32 level=2) received accrej from 5 with ds=-1
[0.021784] 2(name=32 level=2) received test from 98 with level=2 name=32
[0.021784] 23(name=32 level=2) sending reject to q=47 with ds=-1
[0.021787] 66(name=32 level=2) sending test to 6 with level=2 name=32
[0.021787] 47(name=32 level=2) sending test to 27 with level=2 name=32
[0.021790] 79(name=32 level=2) received accrej from 26 with ds=-1
[0.021794] 34(name=24 level=1) resolving waiting test with q=96 level=2 name=32
[0.021795] 79(name=32 level=2) sending test to 27 with level=2 name=32
[0.021799] 9(name=32 level=2) received test from 4 with level=2 name=32
[0.021799] 34(name=24 level=1) waiting test with q=96 level=2 name=32
[0.021804] 9(name=32 level=2) sending reject to q=4 with ds=-1
[0.021810] 9(name=32 level=2) received accrej from 45 with ds=-1
[0.021810] 2(name=32 level=2) sending reject to q=98 with ds=-1
[0.021815] 9(name=32 level=2) sending test to 18 with level=2 name=32
[0.021825] 31(name=32 level=2) received accrej from 22 with ds=-1
[0.021832] 31(name=32 level=2) sending test to 23 with level=2 name=32
[0.021852] 1(name=5 level=1) resolving waiting connect with q=6 level=1
[0.021859] 1(name=5 level=1) waiting connect q=6 L=1
[0.021878] 23(name=32 level=2) received test from 79 with level=2 name=32
[0.021884] 39(name=32 level=2) received test from 53 with level=2 name=32
[0.021889] 39(name=32 level=2) sending reject to q=53 with ds=-1
[0.021890] 5(name=32 level=2) received test from 21 with level=2 name=32
[0.021895] 5(name=32 level=2) sending reject to q=21 with ds=-1
[0.021905] 5(name=32 level=2) received test from 71 with level=2 name=32
[0.021908] 15(name=32 level=2) received test from 85 with level=2 name=32
[0.021909] 5(name=32 level=2) sending reject to q=71 with ds=-1
[0.021916] 15(name=32 level=2) sending reject to q=85 with ds=-1
[0.021921] 41(name=32 level=2) received accrej from 10 with ds=-1
[0.021921] 5(name=32 level=2) received test from 87 with level=2 name=32
[0.021922] 87(name=32 level=2) received accrej from 8 with ds=-1
[0.021926] 41(name=32 level=2) sending test to 12 with level=2 name=32
[0.021926] 5(name=32 level=2) sending reject to q=87 with ds=-1
[0.021927] 87(name=32 level=2) sending test to 12 with level=2 name=32
[0.021934] 5(name=32 level=2) received test from 92 with level=2 name=32
[0.021938] 5(name=32 level=2) sending reject to q=92 with ds=-1
[0.021940] 23(name=32 level=2) sending reject to q=79 with ds=-1
[0.021949] 5(name=32 level=2) received test from 63 with level=2 name=32
[0.021952] 9(name=32 level=2) received accrej from 18 with ds=-1
[0.021953] 7(name=32 level=2) received accrej from 43 with ds=-1
[0.021954] 5(name=32 level=2) sending reject to q=63 with ds=-1
[0.021957] 9(name=32 level=2) sending test to 23 with level=2 name=32
[0.021960] 7(name=32 level=2) sending test to 48 with level=2 name=32
[0.021971] 98(name=32 level=2) received accrej from 2 with ds=-1
[0.021974] 31(name=32 level=2) received test from 54 with level=2 name=32
[0.021978] 31(name=32 level=2) sending reject to q=54 with ds=-1
[0.021979] 98(name=32 level=2) sending test to 6 with level=2 name=32
[0.021987] 47(name=32 level=2) received accrej from 27 with ds=-1
[0.021989] 34(name=24 level=1) resolving waiting test with q=96 level=2 name=32
[0.021992] 47(name=32 level=2) sending test to 30 with level=2 name=32
[0.021993] 23(name=32 level=2) received test from 31 with level=2 name=32
[0.021994] 93(name=32 level=2) received test from 34 with level=2 name=32
[0.021996] 34(name=24 level=1) waiting test with q=96 level=2 name=32
[0.021998] 93(name=32 level=2) sending reject to q=34 with ds=-1
[0.022005] 1(name=5 level=1) resolving waiting connect with q=37 level=1
[0.022007] 34(name=24 level=1) resolving waiting test with q=96 level=2 name=32
[0.022012] 1(name=5 level=1) waiting connect q=37 L=1
[0.022012] 34(name=24 level=1) waiting test with q=96 level=2 name=32
[0.022018] 34(name=24 level=1) received test from 7 with level=2 name=32
[0.022023] 34(name=24 level=1) waiting test with q=7 level=2 name=32
[0.022029] 34(name=24 level=1) resolving waiting test with q=96 level=2 name=32
[0.022034] 34(name=24 level=1) waiting test with q=96 level=2 name=32
[0.022042] 34(name=24 level=1) resolving waiting test with q=7 level=2 name=32
[0.022047] 34(name=24 level=1) waiting test with q=7 level=2 name=32
[0.022051] 41(name=32 level=2) received accrej from 12 with ds=-1
[0.022054] 34(name=24 level=1) received initate from 92 with level=2 name=32 state=1
[0.022057] 41(name=32 level=2) sending test to 15 with level=2 name=32
[0.022058] 34(name=32 level=2) sending test to 2 with level=2 name=32
[0.022070] 15(name=32 level=2) received test from 97 with level=2 name=32
[0.022075] 87(name=32 level=2) received accrej from 12 with ds=-1
[0.022076] 23(name=32 level=2) sending reject to q=31 with ds=-1
[0.022077] 15(name=32 level=2) sending reject to q=97 with ds=-1
[0.022082] 87(name=32 level=2) sending test to 13 with level=2 name=32
[0.022095] 63(name=32 level=2) received test from 17 with level=2 name=32
[0.022099] 7(name=32 level=2) received accrej from 48 with ds=-1
[0.022101] 2(name=32 level=2) received test from 40 with level=2 name=32
[0.022101] 63(name=32 level=2) sending reject to q=17 with ds=-1
[0.022105] 7(name=32 level=2) sending test to 46 with level=2 name=32
[0.022105] 29(name=32 level=2) received test from 24 with level=2 name=32
[0.022112] 29(name=32 level=2) sending reject to q=24 with ds=-1
[0.022114] 2(name=32 level=2) sending reject to q=40 with ds=-1
[0.022123] 47(name=32 level=2) received accrej from 30 with ds=-1
[0.022128] 47(name=32 level=2) sending test to 32 with level=2 name=32
[0.022151] 9(name=32 level=2) received test from 85 with level=2 name=32
[0.022157] 9(name=32 level=2) sending reject to q=85 with ds=-1
[0.022163] 1(name=5 level=1) resolving waiting connect with q=59 level=1
[0.022168] 23(name=32 level=2) received test from 26 with level=2 name=32
[0.022170] 1(name=5 level=1) waiting connect q=59 L=1
[0.022174] 3(name=32 level=2) received test from 48 with level=2 name=32
[0.022179] 3(name=32 level=2) sending reject to q=48 with ds=-1
[0.022180] 1(name=5 level=1) resolving waiting connect with q=27 level=1
[0.022185] 1(name=5 level=1) waiting connect q=27 L=1
[0.022190] 39(name=32 level=2) received test from 35 with level=2 name=32
[0.022192] 1(name=5 level=1) received report from 0 with weight=32
[0.022195] 39(name=32 level=2) sending reject to q=35 with ds=-1
[0.022197] 1(name=5 level=1) resolving waiting connect with q=62 level=1
[0.022200] 1(name=5 level=1) waiting connect q=62 L=1
[0.022207] 1(name=5 level=1) resolving waiting connect with q=6 level=1
[0.022208] 39(name=32 level=2) received test from 96 with level=2 name=32
[0.022212] 32(name=32 level=2) received test from 14 with level=2 name=32
[0.022213] 1(name=5 level=1) waiting connect q=6 L=1
[0.022214] 39(name=32 level=2) sending reject to q=96 with ds=-1
[0.022217] 32(name=32 level=2) sending reject to q=14 with ds=-1
[0.022227] 31(name=32 level=2) received accrej from 23 with ds=-1
[0.022231] 31(name=32 level=2) sending test to 24 with level=2 name=32
[0.022236] 9(name=32 level=2) received test from 36 with level=2 name=32
[0.022240] 9(name=32 level=2) sending reject to q=36 with ds=-1
[0.022242] 3(name=32 level=2) received test from 76 with level=2 name=32
[0.022248] 9(name=32 level=2) received test from 13 with level=2 name=32
[0.022248] 3(name=32 level=2) sending reject to q=76 with ds=-1
[0.022251] 23(name=32 level=2) sending reject to q=26 with ds=-1
[0.022252] 9(name=32 level=2) sending reject to q=13 with ds=-1
[0.022260] 99(name=32 level=2) received accrej from 1 with ds=-1
[0.022264] 9(name=32 level=2) received test from 97 with level=2 name=32
[0.022268] 99(name=32 level=2) sending test to 65 with level=2 name=32
[0.022270] 9(name=32 level=2) sending reject to q=97 with ds=-1
[0.022278] 9(name=32 level=2) received accrej from 23 with ds=-1
[0.022282] 9(name=32 level=2) sending test to 30 with level=2 name=32
[0.022282] 7(name=32 level=2) received accrej from 46 with ds=-1
[0.022288] 7(name=32 level=2) sending test to 49 with level=2 name=32
[0.022296] 9(name=32 level=2) received test from 30 with level=2 name=32
[0.022301] 9(name=32 level=2) sending report to 0 with bestWt=100000
[0.022302] 41(name=32 level=2) received accrej from 15 with ds=-1
[0.022308] 41(name=32 level=2) sending test to 17 with level=2 name=32
[0.022315] 39(name=32 level=2) received test from 1 with level=2 name=32
[0.022319] 47(name=32 level=2) received accrej from 32 with ds=-1
[0.022322] 39(name=32 level=2) sending report to 57 with bestWt=100000
[0.022325] 23(name=32 level=2) received test from 8 with level=2 name=32
[0.022326] 47(name=32 level=2) sending test to 34 with level=2 name=32
[0.022326] 95(name=32 level=2) received accrej from 1 with ds=-1
[0.022329] 87(name=32 level=2) received accrej from 13 with ds=-1
[0.022329] 23(name=32 level=2) sending reject to q=8 with ds=-1
[0.022333] 95(name=32 level=2) sending test to 3 with level=2 name=32
[0.022334] 87(name=32 level=2) sending test to 16 with level=2 name=32
[0.022339] 5(name=32 level=2) received test from 22 with level=2 name=32
[0.022347] 5(name=32 level=2) sending reject to q=22 with ds=-1
[0.022356] 29(name=32 level=2) received accrej from 15 with ds=-1
[0.022359] 5(name=32 level=2) received test from 60 with level=2 name=32
[0.022361] 29(name=32 level=2) sending test to 19 with level=2 name=32
[0.022362] 55(name=32 level=2) received accrej from 1 with ds=-1
[0.022365] 5(name=32 level=2) sending reject to q=60 with ds=-1
[0.022370] 55(name=32 level=2) sending test to 2 with level=2 name=32
[0.022378] 5(name=32 level=2) received test from 27 with level=2 name=32
[0.022386] 93(name=32 level=2) received test from 96 with level=2 name=32
[0.022392] 31(name=32 level=2) received accrej from 24 with ds=-1
[0.022397] 34(name=32 level=2) resolving waiting test with q=96 level=2 name=32
[0.022397] 2(name=32 level=2) received test from 34 with level=2 name=32
[0.022399] 31(name=32 level=2) sending test to 25 with level=2 name=32
[0.022403] 34(name=32 level=2) sending reject to q=96 with ds=-1
[0.022403] 2(name=32 level=2) sending reject to q=34 with ds=-1
[0.022403] 99(name=32 level=2) received accrej from 65 with ds=-1
[0.022404] 93(name=32 level=2) sending reject to q=96 with ds=-1
[0.022408] 99(name=32 level=2) sending test to 2 with level=2 name=32
[0.022409] 3(name=32 level=2) received test from 68 with level=2 name=32
[0.022415] 34(name=32 level=2) resolving waiting test with q=7 level=2 name=32
[0.022420] 34(name=32 level=2) sending reject to q=7 with ds=-1
[0.022427] 34(name=32 level=2) received test from 53 with level=2 name=32
[0.022428] 3(name=32 level=2) sending reject to q=68 with ds=-1
[0.022431] 34(name=32 level=2) sending reject to q=53 with ds=-1
[0.022452] 3(name=32 level=2) received test from 95 with level=2 name=32
[0.022453] 0(name=5 level=1) resolving waiting connect with q=95 level=1
[0.022458] 79(name=32 level=2) received accrej from 27 with ds=-1
[0.022465] 0(name=5 level=1) waiting connect q=95 L=1
[0.022466] 79(name=32 level=2) sending test to 28 with level=2 name=32
[0.022470] 32(name=32 level=2) received test from 53 with level=2 name=32
[0.022473] 0(name=5 level=1) resolving waiting connect with q=68 level=1
[0.022477] 0(name=5 level=1) waiting connect q=68 L=1
[0.022477] 47(name=32 level=2) received accrej from 34 with ds=-1
[0.022477] 32(name=32 level=2) sending reject to q=53 with ds=-1
[0.022480] 3(name=32 level=2) sending reject to q=95 with ds=-1
[0.022482] 99(name=32 level=2) received accrej from 2 with ds=-1
[0.022483] 47(name=32 level=2) sending test to 36 with level=2 name=32
[0.022484] 0(name=5 level=1) received initate from 48 with level=2 name=32 state=1
[0.022487] 99(name=32 level=2) sending test to 3 with level=2 name=32
[0.022489] 0(name=32 level=2) sending init to 1 with level=2 name=32 state=1
[0.022492] 3(name=32 level=2) received test from 89 with level=2 name=32
[0.022494] 0(name=32 level=2) sending init to 2 with level=2 name=32 state=1
[0.022496] 3(name=32 level=2) sending reject to q=89 with ds=-1
[0.022500] 0(name=32 level=2) sending init to 4 with level=2 name=32 state=1
[0.022502] 7(name=32 level=2) received accrej from 49 with ds=-1
[0.022504] 23(name=32 level=2) received test from 85 with level=2 name=32
[0.022506] 0(name=32 level=2) sending init to 8 with level=2 name=32 state=1
[0.022509] 7(name=32 level=2) sending test to 56 with level=2 name=32
[0.022512] 0(name=32 level=2) sending init to 9 with level=2 name=32 state=1
[0.022514] 95(name=32 level=2) received accrej from 3 with ds=-1
[0.022518] 0(name=32 level=2) sending init to 5 with level=2 name=32 state=1
[0.022520] 95(name=32 level=2) sending test to 4 with level=2 name=32
[0.022522] 0(name=32 level=2) sending init to 21 with level=2 name=32 state=1
[0.022524] 23(name=32 level=2) sending reject to q=85 with ds=-1
[0.022525] 8(name=5 level=1) received initate from 0 with level=2 name=32 state=1
[0.022526] 0(name=32 level=2) sending init to 7 with level=2 name=32 state=1
[0.022526] 84(name=6 level=1) received test from 51 with level=2 name=32
[0.022531] 0(name=32 level=2) sending init to 11 with level=2 name=32 state=1
[0.022531] 2(name=32 level=2) received test from 32 with level=2 name=32
[0.022533] 8(name=32 level=2) sending test to 24 with level=2 name=32
[0.022533] 84(name=6 level=1) waiting test with q=51 level=2 name=32
[0.022534] 2(name=32 level=2) sending reject to q=32 with ds=-1
[0.022537] 0(name=32 level=2) sending init to 32 with level=2 name=32 state=1
[0.022537] 41(name=32 level=2) received accrej from 17 with ds=-1
[0.022538] 84(name=6 level=1) resolving waiting test with q=51 level=2 name=32
[0.022541] 0(name=32 level=2) sending init to 13 with level=2 name=32 state=1
[0.022542] 41(name=32 level=2) sending test to 19 with level=2 name=32
[0.022543] 84(name=6 level=1) waiting test with q=51 level=2 name=32
[0.022546] 0(name=32 level=2) sending init to 35 with level=2 name=32 state=1
[0.022551] 55(name=32 level=2) received accrej from 2 with ds=-1
[0.022553] 0(name=32 level=2) sending init to 15 with level=2 name=32 state=1
[0.022553] 84(name=6 level=1) resolving waiting test with q=51 level=2 name=32
[0.022557] 0(name=32 level=2) sending init to 16 with level=2 name=32 state=1
[0.022557] 55(name=32 level=2) sending test to 3 with level=2 name=32
[0.022557] 93(name=32 level=2) received test from 43 with level=2 name=32
[0.022559] 84(name=6 level=1) waiting test with q=51 level=2 name=32
[0.022564] 0(name=32 level=2) sending init to 38 with level=2 name=32 state=1
[0.022565] 84(name=6 level=1) received test from 71 with level=2 name=32
[0.022568] 93(name=32 level=2) sending reject to q=43 with ds=-1
[0.022569] 0(name=32 level=2) sending init to 20 with level=2 name=32 state=1
[0.022572] 84(name=6 level=1) waiting test with q=71 level=2 name=32
[0.022572] 3(name=32 level=2) received test from 99 with level=2 name=32
[0.022574] 96(name=32 level=2) received accrej from 34 with ds=-1
[0.022576] 0(name=32 level=2) sending init to 51 with level=2 name=32 state=1
[0.022577] 3(name=32 level=2) sending reject to q=99 with ds=-1
[0.022578] 84(name=6 level=1) resolving waiting test with q=51 level=2 name=32
[0.022579] 87(name=32 level=2) received accrej from 16 with ds=-1
[0.022581] 0(name=32 level=2) sending init to 53 with level=2 name=32 state=1
[0.022581] 96(name=32 level=2) sending test to 37 with level=2 name=32
[0.022583] 84(name=6 level=1) waiting test with q=51 level=2 name=32
[0.022583] 87(name=32 level=2) sending test to 17 with level=2 name=32
[0.022584] 78(name=32 level=2) received test from 7 with level=2 name=32
[0.022586] 0(name=32 level=2) sending init to 56 with level=2 name=32 state=1
[0.022588] 84(name=6 level=1) resolving waiting test with q=71 level=2 name=32
[0.022590] 4(name=5 level=1) received initate from 0 with level=2 name=32 state=1
[0.022590] 78(name=32 level=2) sending reject to q=7 with ds=-1
[0.022591] 0(name=32 level=2) sending init to 25 with level=2 name=32 state=1
[0.022592] 84(name=6 level=1) waiting test with q=71 level=2 name=32
[0.022595] 84(name=6 level=1) received initate from 48 with level=2 name=32 state=1
[0.022597] 0(name=32 level=2) sending init to 26 with level=2 name=32 state=1
[0.022598] 4(name=32 level=2) sending test to 6 with level=2 name=32
[0.022599] 34(name=32 level=2) received accrej from 2 with ds=-1
[0.022601] 84(name=32 level=2) sending init to 93 with level=2 name=32 state=1
[0.022605] 84(name=32 level=2) sending init to 33 with level=2 name=32 state=1
[0.022605] 34(name=32 level=2) sending test to 6 with level=2 name=32
[0.022606] 0(name=32 level=2) sending init to 63 with level=2 name=32 state=1
[0.022607] 12(name=5 level=1) received initate from 1 with level=2 name=32 state=1
[0.022610] 84(name=32 level=2) sending test to 1 with level=2 name=32
[0.022612] 0(name=32 level=2) sending init to 29 with level=2 name=32 state=1
[0.022616] 0(name=32 level=2) sending init to 75 with level=2 name=32 state=1
[0.022617] 64(name=5 level=1) received initate from 1 with level=2 name=32 state=1
[0.022618] 84(name=32 level=2) resolving waiting test with q=51 level=2 name=32
[0.022621] 0(name=32 level=2) sending init to 87 with level=2 name=32 state=1
[0.022622] 84(name=32 level=2) sending reject to q=51 with ds=-1
[0.022624] 64(name=32 level=2) sending init to 36 with level=2 name=32 state=1
[0.022625] 9(name=32 level=2) received test from 22 with level=2 name=32
[0.022628] 0(name=32 level=2) sending init to 58 with level=2 name=32 state=1
[0.022629] 84(name=32 level=2) resolving waiting test with q=71 level=2 name=32
[0.022629] 9(name=32 level=2) sending reject to q=22 with ds=-1
[0.022632] 0(name=32 level=2) sending init to 96 with level=2 name=32 state=1
[0.022634] 12(name=32 level=2) sending report to 1 with bestWt=100000
[0.022634] 84(name=32 level=2) sending reject to q=71 with ds=-1
[0.022637] 0(name=32 level=2) sending init to 74 with level=2 name=32 state=1
[0.022641] 79(name=32 level=2) received accrej from 28 with ds=-1
[0.022644] 0(name=32 level=2) sending init to 88 with level=2 name=32 state=1
[0.022647] 79(name=32 level=2) sending test to 31 with level=2 name=32
[0.022652] 0(name=32 level=2) sending test to 57 with level=2 name=32
[0.022655] 3(name=32 level=2) received test from 42 with level=2 name=32
[0.022660] 32(name=32 level=2) received accrej from 72 with ds=-1
[0.022660] 7(name=32 level=2) received accrej from 56 with ds=-1
[0.022661] 0(name=32 level=2) resolving waiting connect with q=42 level=1
[0.022661] 3(name=32 level=2) sending reject to q=42 with ds=-1
[0.022665] 47(name=32 level=2) received accrej from 36 with ds=-1
[0.022665] 32(name=32 level=2) sending test to 2 with level=2 name=32
[0.022667] 7(name=32 level=2) sending test to 62 with level=2 name=32
[0.022669] 0(name=32 level=2) sending initiate to 42 with level=2, name=32, state=1
[0.022669] 99(name=32 level=2) received accrej from 3 with ds=-1
[0.022671] 47(name=32 level=2) sending test to 51 with level=2 name=32
[0.022674] 3(name=32 level=2) received test from 80 with level=2 name=32
[0.022676] 99(name=32 level=2) sending test to 6 with level=2 name=32
[0.022679] 3(name=32 level=2) sending reject to q=80 with ds=-1
[0.022680] 0(name=32 level=2) resolving waiting connect with q=76 level=1
[0.022684] 39(name=32 level=2) received test from 26 with level=2 name=32
[0.022687] 0(name=32 level=2) sending initiate to 76 with level=2, name=32, state=1
[0.022687] 31(name=32 level=2) received accrej from 25 with ds=-1
[0.022688] 41(name=32 level=2) received accrej from 19 with ds=-1
[0.022688] 3(name=32 level=2) received test from 55 with level=2 name=32
[0.022690] 39(name=32 level=2) sending reject to q=26 with ds=-1
[0.022691] 31(name=32 level=2) sending test to 29 with level=2 name=32
[0.022693] 3(name=32 level=2) sending reject to q=55 with ds=-1
[0.022694] 0(name=32 level=2) received report from 88 with weight=100000
[0.022694] 41(name=32 level=2) sending test to 20 with level=2 name=32
[0.022694] 5(name=32 level=2) sending reject to q=27 with ds=-1
[0.022699] 0(name=32 level=2) resolving waiting connect with q=48 level=1
[0.022705] 0(name=32 level=2) sending initiate to 48 with level=2, name=32, state=1
[0.022709] 94(name=35 level=1) received test from 18 with level=2 name=32
[0.022709] 5(name=32 level=2) received test from 40 with level=2 name=32
[0.022710] 0(name=32 level=2) resolving waiting connect with q=69 level=1
[0.022713] 5(name=32 level=2) sending reject to q=40 with ds=-1
[0.022718] 94(name=35 level=1) waiting test with q=18 level=2 name=32
[0.022720] 0(name=32 level=2) sending initiate to 69 with level=2, name=32, state=1
[0.022722] 5(name=32 level=2) received test from 56 with level=2 name=32
[0.022725] 60(name=5 level=1) received initate from 52 with level=2 name=32 state=1
[0.022726] 94(name=35 level=1) resolving waiting test with q=18 level=2 name=32
[0.022727] 0(name=32 level=2) received report from 58 with weight=100000
[0.022728] 5(name=32 level=2) sending reject to q=56 with ds=-1
[0.022728] 32(name=32 level=2) received accrej from 2 with ds=-1
[0.022730] 1(name=5 level=1) resolving waiting connect with q=37 level=1
[0.022731] 94(name=35 level=1) waiting test with q=18 level=2 name=32
[0.022732] 60(name=32 level=2) sending test to 65 with level=2 name=32
[0.022732] 32(name=32 level=2) sending test to 58 with level=2 name=32
[0.022733] 0(name=32 level=2) resolving waiting connect with q=95 level=1
[0.022737] 1(name=5 level=1) waiting connect q=37 L=1
[0.022739] 5(name=32 level=2) received test from 32 with level=2 name=32
[0.022742] 0(name=32 level=2) sending initiate to 95 with level=2, name=32, state=1
[0.022743] 5(name=32 level=2) sending reject to q=32 with ds=-1
[0.022749] 0(name=32 level=2) resolving waiting connect with q=68 level=1
[0.022752] 95(name=32 level=2) received accrej from 4 with ds=-1
[0.022753] 0(name=32 level=2) sending initiate to 68 with level=2, name=32, state=1
[0.022759] 95(name=32 level=2) sending test to 6 with level=2 name=32
[0.022765] 55(name=32 level=2) received accrej from 3 with ds=-1
[0.022768] 14(name=5 level=1) received initate from 1 with level=2 name=32 state=1
[0.022773] 55(name=32 level=2) sending test to 5 with level=2 name=32
[0.022775] 29(name=32 level=2) received test from 25 with level=2 name=32
[0.022776] 14(name=32 level=2) sending test to 6 with level=2 name=32
[0.022776] 44(name=5 level=1) received initate from 25 with level=2 name=32 state=1
[0.022780] 29(name=32 level=2) sending reject to q=25 with ds=-1
[0.022781] 15(name=32 level=2) received test from 28 with level=2 name=32
[0.022784] 44(name=32 level=2) sending report to 25 with bestWt=100000
[0.022789] 15(name=32 level=2) sending reject to q=28 with ds=-1
[0.022794] 28(name=71 level=1) received initate from 5 with level=2 name=32 state=1
[0.022794] 30(name=5 level=1) received initate from 1 with level=2 name=32 state=1
[0.022801] 28(name=32 level=2) sending init to 46 with level=2 name=32 state=1
[0.022802] 30(name=32 level=2) sending test to 62 with level=2 name=32
[0.022806] 28(name=32 level=2) sending test to 1 with level=2 name=32
[0.022806] 32(name=32 level=2) received accrej from 58 with ds=-1
[0.022808] 79(name=32 level=2) received accrej from 31 with ds=-1
[0.022812] 32(name=32 level=2) sending test to 5 with level=2 name=32
[0.022812] 79(name=32 level=2) sending test to 32 with level=2 name=32
[0.022821] 47(name=32 level=2) received accrej from 51 with ds=-1
[0.022826] 47(name=32 level=2) sending test to 52 with level=2 name=32
[0.022827] 10(name=72 level=1) received test from 54 with level=2 name=32
[0.022828] 74(name=5 level=1) received initate from 0 with level=2 name=32 state=1
[0.022830] 4(name=32 level=2) received test from 37 with level=2 name=32
[0.022835] 10(name=72 level=1) waiting test with q=54 level=2 name=32
[0.022835] 72(name=54 level=1) received test from 32 with level=2 name=32
[0.022835] 4(name=32 level=2) sending reject to q=37 with ds=-1
[0.022836] 74(name=32 level=2) sending test to 69 with level=2 name=32
[0.022836] 58(name=5 level=1) received initate from 0 with level=2 name=32 state=1
[0.022839] 31(name=32 level=2) received accrej from 29 with ds=-1
[0.022839] 96(name=32 level=2) received accrej from 37 with ds=-1
[0.022842] 72(name=54 level=1) waiting test with q=32 level=2 name=32
[0.022843] 4(name=32 level=2) received test from 10 with level=2 name=32
[0.022844] 31(name=32 level=2) sending test to 30 with level=2 name=32
[0.022845] 10(name=72 level=1) resolving waiting test with q=54 level=2 name=32
[0.022845] 96(name=32 level=2) sending test to 38 with level=2 name=32
[0.022846] 58(name=32 level=2) sending report to 0 with bestWt=100000
[0.022847] 72(name=54 level=1) resolving waiting test with q=32 level=2 name=32
[0.022847] 4(name=32 level=2) sending reject to q=10 with ds=-1
[0.022850] 10(name=72 level=1) waiting test with q=54 level=2 name=32
[0.022851] 48(name=6 level=1) received initate from 0 with level=2 name=32 state=1
[0.022853] 72(name=54 level=1) waiting test with q=32 level=2 name=32
[0.022856] 62(name=9 level=1) received test from 21 with level=2 name=32
[0.022858] 10(name=72 level=1) resolving waiting test with q=54 level=2 name=32
[0.022858] 48(name=32 level=2) sending init to 57 with level=2 name=32 state=1
[0.022860] 54(name=5 level=1) received initate from 2 with level=2 name=32 state=1
[0.022863] 10(name=72 level=1) waiting test with q=54 level=2 name=32
[0.022863] 72(name=54 level=1) resolving waiting test with q=32 level=2 name=32
[0.022863] 62(name=9 level=1) waiting test with q=21 level=2 name=32
[0.022865] 48(name=32 level=2) sending init to 84 with level=2 name=32 state=1
[0.022865] 41(name=32 level=2) received accrej from 20 with ds=-1
[0.022868] 72(name=54 level=1) waiting test with q=32 level=2 name=32
[0.022868] 3(name=32 level=2) received test from 24 with level=2 name=32
[0.022870] 10(name=72 level=1) received initate from 71 with level=2 name=32 state=1
[0.022870] 54(name=32 level=2) sending test to 10 with level=2 name=32
[0.022871] 48(name=32 level=2) sending test to 1 with level=2 name=32
[0.022872] 72(name=54 level=1) received test from 61 with level=2 name=32
[0.022872] 62(name=9 level=1) resolving waiting test with q=21 level=2 name=32
[0.022872] 41(name=32 level=2) sending test to 21 with level=2 name=32
[0.022873] 3(name=32 level=2) sending reject to q=24 with ds=-1
[0.022876] 72(name=54 level=1) waiting test with q=61 level=2 name=32
[0.022877] 10(name=32 level=2) sending test to 4 with level=2 name=32
[0.022877] 62(name=9 level=1) waiting test with q=21 level=2 name=32
[0.022879] 72(name=54 level=1) resolving waiting test with q=32 level=2 name=32
[0.022884] 1(name=5 level=1) resolving waiting connect with q=59 level=1
[0.022884] 10(name=32 level=2) resolving waiting test with q=54 level=2 name=32
[0.022886] 72(name=54 level=1) waiting test with q=32 level=2 name=32
[0.022887] 62(name=9 level=1) resolving waiting test with q=21 level=2 name=32
[0.022890] 10(name=32 level=2) sending reject to q=54 with ds=-1
[0.022890] 12(name=32 level=2) received test from 54 with level=2 name=32
[0.022891] 1(name=5 level=1) waiting connect q=59 L=1
[0.022893] 52(name=5 level=1) received initate from 7 with level=2 name=32 state=1
[0.022893] 32(name=32 level=2) received test from 38 with level=2 name=32
[0.022895] 18(name=5 level=1) received initate from 1 with level=2 name=32 state=1
[0.022895] 62(name=9 level=1) waiting test with q=21 level=2 name=32
[0.022896] 24(name=13 level=1) received test from 8 with level=2 name=32
[0.022898] 32(name=32 level=2) sending reject to q=38 with ds=-1
[0.022900] 52(name=32 level=2) sending init to 60 with level=2 name=32 state=1
[0.022901] 26(name=5 level=1) received initate from 0 with level=2 name=32 state=1
[0.022901] 62(name=9 level=1) received test from 30 with level=2 name=32
[0.022904] 24(name=13 level=1) waiting test with q=8 level=2 name=32
[0.022904] 18(name=32 level=2) sending test to 94 with level=2 name=32
